Id,SalePrice
1461,117504.38687890963
1462,146947.53993091497
1463,174577.63575815514
1464,184136.94949694767
1465,199190.35108820116
1466,181326.1347553263
1467,159884.1565015959
1468,176108.04278071664
1469,180662.3428097908
1470,118682.61091267047
1471,185579.73094185875
1472,90230.45653371717
1473,89515.03438450211
1474,148361.75309077377
1475,147813.65697357856
1476,413885.7857234134
1477,260082.3295821267
1478,320598.5401053672
1479,292092.50913400017
1480,472056.031665334
1481,318459.5248199393
1482,223574.9946624242
1483,181182.42394189193
1484,171832.7497693738
1485,165646.40648176413
1486,203142.27387838147
1487,341714.46044725896
1488,247974.4312022774
1489,200978.8352065942
1490,187476.31061287055
1491,192757.50953962692
1492,102334.89693971066
1493,159867.296774257
1494,297095.0839312751
1495,276948.4627750163
1496,211093.6369814667
1497,184087.52186159368
1498,150005.25228369958
1499,149062.59990988762
1500,151684.19895726605
1501,172587.45596703445
1502,149890.92061837565
1503,293522.192066116
1504,229975.12206023312
1505,208359.51269926262
1506,166549.99554404602
1507,214237.8827551101
1508,189958.75784499265
1509,162203.2066650406
1510,143312.23025192795
1511,149646.18237463967
1512,156092.89847382263
1513,157853.56617494082
1514,149873.09442103413
1515,177964.1987397695
1516,157725.38122519548
1517,153942.15745670424
1518,138613.6562811663
1519,225103.1390637866
1520,138754.98437086368
1521,138930.52722838556
1522,165041.64741652925
1523,127353.59326396561
1524,121531.21428514624
1525,124402.12022026267
1526,133316.2016082365
1527,93862.8963833016
1528,137726.97858392636
1529,140584.53740476898
1530,160683.2842978936
1531,127758.42327836608
1532,100682.40746864736
1533,113539.26481066657
1534,121284.22998553117
1535,149435.1603519623
1536,106799.21663034063
1537,71817.73637797729
1538,178563.28527082663
1539,198249.99364776217
1540,125046.9738809103
1541,137140.07089235424
1542,138167.1735627995
1543,223276.85615164676
1544,78301.65748323764
1545,92187.99877011628
1546,114324.6304427409
1547,124560.24988692034
1548,119041.7429291146
1549,98110.997523035
1550,145835.4412198408
1551,112681.92128655614
1552,132150.70578875704
1553,134064.19226625498
1554,113763.9667712152
1555,162344.12315794523
1556,117559.17957405196
1557,114286.80677718417
1558,95582.1615475046
1559,96576.38903121334
1560,142813.27049313945
1561,134254.45564775012
1562,127867.93611197968
1563,114732.95237897574
1564,145569.46001166565
1565,150245.78987135607
1566,204017.10450525646
1567,86014.9286747713
1568,214354.09011485256
1569,132954.27424768347
1570,114570.12596475237
1571,130550.06483717516
1572,140514.62063132177
1573,243558.3606932135
1574,138741.5340269795
1575,199671.5056815148
1576,197225.87401889788
1577,206072.08245809807
1578,160131.14899376675
1579,142346.83768566718
1580,189519.16273258813
1581,139797.86306397856
1582,123397.04322487034
1583,311905.6305177934
1584,240857.55880420087
1585,138005.48245979258
1586,76274.80525916131
1587,100633.57321719982
1588,142978.79546188298
1589,106607.41563213839
1590,133541.13814019572
1591,108907.77108539142
1592,119367.30868750153
1593,113713.5849000509
1594,120490.47950247183
1595,134869.59146496575
1596,243549.110820501
1597,169043.9500646127
1598,179409.8311134202
1599,163824.98160740687
1600,173366.20704457822
1601,65322.16823446724
1602,94246.0411206322
1603,70472.74170450689
1604,282405.76419895457
1605,242205.62621543882
1606,173872.95017329557
1607,189370.5959912075
1608,210828.9246694073
1609,200272.5456171825
1610,160365.23664766276
1611,159639.8802222378
1612,183325.16896331866
1613,173299.3740568348
1614,115763.39250767576
1615,84428.19536348742
1616,85254.17548045103
1617,85872.06050951935
1618,131083.6360924407
1619,135878.3413052404
1620,166042.20791405177
1621,143689.46769307682
1622,141175.58388313756
1623,260892.68149740127
1624,205730.92809392876
1625,126752.86055469104
1626,180425.86243231624
1627,177719.32756424297
1628,276187.5715758588
1629,176092.95331391733
1630,321025.8987124676
1631,238973.40740528036
1632,260682.39533886037
1633,166644.62182694845
1634,179626.50180990787
1635,172645.5160118089
1636,163213.66662722538
1637,179335.56723269052
1638,215547.63020214927
1639,177424.4186167972
1640,259153.6730452284
1641,182251.32566733137
1642,219805.0417193906
1643,241207.051859941
1644,225971.50744546158
1645,172849.56101587982
1646,161411.00205931402
1647,160803.31306260818
1648,145644.2819080999
1649,137528.28238434694
1650,119836.64589558254
1651,123862.74721423392
1652,91035.89995354842
1653,90811.33605521507
1654,153046.68700525764
1655,147709.6722592086
1656,149183.92134292828
1657,153427.44065425865
1658,151457.69763976522
1659,144106.4324055501
1660,145194.4608409836
1661,448388.74640271417
1662,389238.8734106594
1663,383427.43501209625
1664,480490.1988020911
1665,347389.11339925247
1666,293542.121520277
1667,349253.5980448972
1668,346083.98344044934
1669,306706.0019284447
1670,348240.9933911946
1671,254207.81428741076
1672,471614.9565998348
1673,295676.1809389985
1674,253542.49498373043
1675,185282.50197865276
1676,186332.3927775321
1677,213690.70082745116
1678,456325.5015124716
1679,390607.90721428854
1680,335650.3731998769
1681,283627.0986660782
1682,298351.0637585476
1683,185480.58885658128
1684,173083.1735957432
1685,173286.22462683526
1686,170712.9130620547
1687,165883.0121098085
1688,194068.05545266593
1689,186267.2414744296
1690,182047.7002432483
1691,169719.40931404577
1692,267812.96573310345
1693,166207.76040649385
1694,177173.11251221868
1695,173778.53246893297
