Id,SalePrice
1461,107954.74505656729
1462,157437.08671611303
1463,176799.33854460303
1464,186203.30585190316
1465,200188.1232742348
1466,179431.04128024977
1467,163707.97854328176
1468,173068.2955123447
1469,201077.1556836623
1470,113118.82370563076
1471,186008.86887417955
1472,98762.2777909014
1473,95881.20527027888
1474,145082.56530395898
1475,117032.57701309414
1476,363510.57308494864
1477,261341.90162594029
1478,337440.9153512615
1479,326211.8799409902
1480,488304.4562565278
1481,306702.58910890325
1482,232712.91119341835
1483,194906.25252324573
1484,171213.70099581138
1485,191133.66508228166
1486,209873.58201943917
1487,327148.6710831324
1488,256503.58750907786
1489,192113.3923738465
1490,213859.3462487259
1491,203610.3511809529
1492,104725.68344827685
1493,186416.57178383102
1494,291973.78864985757
1495,283427.8529444398
1496,216535.0820195847
1497,185284.00141020227
1498,162723.12155366325
1499,159003.97715447913
1500,152516.57878861867
1501,174911.31704628118
1502,151437.67432235111
1503,265262.6219493075
1504,226967.5427384939
1505,214973.40708318644
1506,182877.9011828176
1507,229303.4334508757
1508,199433.75864142703
1509,153912.73731475492
1510,140736.14145346437
1511,144008.57583249273
1512,164957.39227627037
1513,152513.86497657295
1514,163482.15435410064
1515,200515.46365732985
1516,162175.63853348113
1517,165934.60271083884
1518,153002.45848499247
1519,213843.26292484044
1520,125701.43084148441
1521,131064.81006753999
1522,178466.26182751483
1523,117331.67010015235
1524,112208.69336927644
1525,117690.98729622661
1526,121369.92665436144
1527,113388.81990845386
1528,140311.8500800943
1529,132064.5655906731
1530,172535.28254900896
1531,120709.72511415154
1532,93689.04509019834
1533,128809.36159940256
1534,121223.1315229832
1535,151129.1164606485
1536,110197.22187689414
1537,87459.28218208635
1538,161110.24938173688
1539,173562.66748194097
1540,114049.29774275034
1541,135498.30559953093
1542,125677.37708859378
1543,196859.92808696209
1544,86533.10316103089
1545,105181.91371081195
1546,122871.46907839573
1547,130094.35804361037
1548,115556.0232831967
1549,105537.53860549202
1550,123308.92549284095
1551,114454.33937890336
1552,125070.86713866967
1553,137907.98313307774
1554,112664.70485747808
1555,174476.0912462599
1556,115870.54109888659
1557,118185.86728039983
1558,105967.40354605367
1559,95467.95311213298
1560,123674.86791990127
1561,139912.43758254554
1562,124044.6825746609
1563,108088.0037924986
1564,160875.12584653718
1565,146709.50177155208
1566,222274.9969519418
1567,95129.503479457
1568,218441.12855546924
1569,125537.05154623771
1570,139994.93868798285
1571,127013.00009060749
1572,130602.74363272249
1573,235839.29098545483
1574,136658.20262879343
1575,222093.9795981498
1576,223077.45828054583
1577,190224.9117318595
1578,150899.81523882254
1579,140121.8087969122
1580,196278.10586252215
1581,142344.98523501834
1582,119845.90863783994
1583,289654.87639599276
1584,225237.67207022416
1585,135398.38619549034
1586,83290.37013513925
1587,103556.92580338115
1588,131587.32168100262
1589,105687.30199196134
1590,132242.7161227402
1591,96991.743307806
1592,125404.89594798836
1593,120109.89806482919
1594,112413.04127196415
1595,127026.40273985863
1596,221471.63042907734
1597,177766.03936129858
1598,199675.5624376821
1599,158034.92633954395
1600,169168.75683463342
1601,65660.78537235277
1602,111808.17456104276
1603,83367.02732508087
1604,223311.08067717977
1605,249599.90226444564
1606,171375.47965753364
1607,197987.68026294687
1608,225081.47266168895
1609,192723.0447303268
1610,151533.92376451113
1611,152260.53451530047
1612,188285.83910266033
1613,174147.8901852157
1614,105602.67300455888
1615,82365.7154358762
1616,83943.08495304498
1617,88455.62463634394
1618,120034.2408311353
1619,138426.15470705624
1620,175965.17874806936
1621,145353.6051460202
1622,135994.7693423895
1623,259904.76471594107
1624,207756.1292516105
1625,122484.92142824756
1626,175833.90314228603
1627,183599.37369422376
1628,268876.3493671618
1629,181081.23090943965
1630,318379.4732265378
1631,210299.88420128424
1632,238068.05306285268
1633,173366.79761069274
1634,181290.5995525671
1635,182019.06274559055
1636,176522.58119217108
1637,180910.35141904154
1638,217008.46736674817
1639,185538.59447882476
1640,245556.40052170795
1641,184904.70053109567
1642,225482.85997614
1643,230951.23728862236
1644,228974.20103667694
1645,186982.84144344032
1646,154452.11021311753
1647,168775.94955928065
1648,135842.99434494536
1649,130455.60632401178
1650,110691.77982766775
1651,120398.27374705521
1652,99245.93027888503
1653,98526.58799540311
1654,145156.97453422454
1655,141842.32891308906
1656,143945.47452343846
1657,146130.76739671733
1658,144366.52155651827
1659,112076.94145377255
1660,147953.5332224598
1661,446154.75917206804
1662,363619.7684937152
1663,370734.66580020287
1664,489300.6793378442
1665,337396.2087779664
1666,323602.8244298855
1667,355559.15077430615
1668,334766.7254942201
1669,309342.66612046724
1670,346782.34924775426
1671,260349.20110996804
1672,422915.61485629133
1673,290702.5008905906
1674,272784.8067029739
1675,203534.48854959928
1676,194198.9512368985
1677,224105.0704620025
1678,456572.61158597365
1679,367061.6602960496
1680,325234.26589336386
1681,285439.8962796559
1682,301300.0893567161
1683,207501.96675085567
1684,200386.99060236147
1685,187058.15912365253
1686,184485.29736298195
1687,186601.76291946776
1688,208373.80473641164
1689,207211.25493722057
1690,199107.20861033804
1691,189689.41970415195
1692,262594.7310250563
1693,178057.66022264017
1694,175799.0454046185
1695,174046.41400501592
1696,262012.89094481868
1697,167132.6186945531
1698,325353.075718543
1699,323575.88049237407
1700,237697.8945010513
1701,268077.8225338449
1702,258120.51961223767
1703,265162.89748681226
1704,268786.55901417526
1705,241297.45476031498
1706,406349.18062227644
1707,212897.251120649
1708,203123.31110527166
1709,274481.1372696494
1710,228714.63486514974
1711,255623.81059195922
1712,263650.96590523457
1713,259296.49855249122
1714,211340.29428201457
1715,195217.02518496156
1716,191427.75771735449
1717,182077.03894613063
1718,155390.5580013431
1719,205842.39627365815
1720,240003.0778094289
1721,187275.64313176178
1722,149346.01014036365
1723,163646.9515723208
1724,216085.98743805123
1725,227631.65224604818
1726,180007.62395004605
1727,175799.6352195259
1728,187226.75895810514
1729,159685.60397892675
1730,163531.21846288873
1731,119662.70240536194
1732,112152.61987764573
1733,107441.51130197333
1734,116526.71837505589
1735,122102.11610919471
1736,108553.0598948468
1737,295339.1181382476
1738,231657.1038312974
1739,255793.6268381071
1740,211669.58864114288
1741,180158.5703481013
1742,168211.1698648233
1743,175240.4718637545
1744,276034.12479110394
1745,220892.2564033508
1746,204994.1791141062
1747,211014.13726733444
1748,215543.1016083307
1749,159145.6093721624
1750,142836.4837284611
1751,244408.61356293494
1752,111821.83096694798
1753,156402.98718754202
1754,199101.33883556045
1755,179934.18823648035
1756,115330.5569083976
1757,110739.39232467978
1758,142661.67422863195
1759,158898.11384713568
1760,168665.99290499734
1761,158141.95801931582
1762,161131.97818461506
1763,177778.3674579937
1764,116123.87481941204
1765,173390.05708718643
1766,167341.85469062513
1767,217793.1669942651
1768,126120.59151726255
1769,182421.59440984373
1770,142840.33571805025
1771,127233.11179676077
1772,142911.55118230803
1773,132781.43465259412
1774,173904.02672910728
1775,127806.27432543854
1776,123771.0327773857
1777,99096.10063657678
1778,135523.8759670444
1779,110862.42931034735
1780,176395.61434122556
1781,126164.24039461031
1782,87167.40611436292
1783,144181.9618916344
1784,103579.33991221913
1785,126744.19925608611
1786,161186.63101629092
1787,165216.95787291435
1788,70341.5942079576
1789,112451.35027284421
1790,90130.68103265902
1791,201458.059884501
1792,151402.57499813498
1793,146899.99534804662
1794,148185.84845231552
1795,133994.06077103963
1796,129847.10127646735
1797,130298.14786293969
1798,118495.96406913562
1799,100990.4085199154
1800,121371.5245207912
1801,131416.4436672619
1802,154415.94997893638
1803,158086.36906362633
1804,140158.17015584814
1805,135137.96944080997
1806,129077.2022372711
1807,138757.1994050437
1808,126573.77884038218
1809,112261.1795986371
1810,121206.80413799315
1811,94783.22347924547
1812,105814.41158733328
1813,110166.18841251062
1814,92509.01941915242
1815,62715.10720807695
1816,90209.03950430897
1817,114576.71082548823
1818,144787.35296663345
1819,134771.8169450352
1820,73429.77212496697
1821,116837.04187678375
1822,151813.48875743928
1823,66897.83273329944
1824,140699.70445915524
1825,124278.43067049718
1826,98924.81083553864
1827,107412.5645556169
1828,119375.52798817551
1829,126691.41300536307
1830,134099.44810154883
1831,147260.3707049447
1832,112509.7839357363
1833,125490.1779909781
1834,126493.55079843341
1835,140991.01591673834
1836,124690.71400747536
1837,91007.93592091622
1838,119540.82082850988
1839,86938.80460949047
1840,132549.42681841733
1841,133101.94031934414
1842,108528.99057832375
1843,127777.0653106303
1844,136150.57242832525
1845,140029.13957166328
1846,147387.67727233653
1847,160186.2951630503
1848,64391.64212259883
1849,112112.35546660578
1850,116674.40464762252
1851,147545.22273605372
1852,125095.7692961854
1853,129056.12613820814
1854,174494.4302410035
1855,177667.1252125169
1856,219160.81342196368
1857,160075.58683833992
1858,144233.8542382079
1859,128965.76228925565
1860,168941.67811701872
1861,128392.73531967083
1862,290810.48664853
1863,282181.53557585145
1864,282280.1178694762
1865,311134.0926249614
1866,321094.2990544268
1867,244675.30480026134
1868,295700.70824190247
1869,200468.64819432647
1870,220601.25804184386
1871,261483.00961405566
1872,187244.1140438772
1873,232139.39332742346
1874,129380.01341442212
1875,199374.2436040093
1876,188341.22905914247
1877,206493.90243065348
1878,222322.54746065105
1879,130311.69724987136
1880,123673.26443729398
1881,228556.66455363022
1882,255803.56701437908
1883,199028.26425101954
1884,209953.05823294006
1885,243881.386406546
1886,276737.6203053336
1887,211650.1207536886
1888,258824.93729465047
1889,183894.67785082257
1890,115144.25835554229
1891,125291.41824503863
1892,98213.35762215276
1893,125688.38171677446
1894,140020.2060140753
1895,142592.44107721045
1896,125989.25122025202
1897,116290.5674009598
1898,120536.11984636706
1899,159610.74169053853
1900,145004.0317252937
1901,153930.75312998745
1902,137085.28795459925
1903,195194.717193919
1904,128649.32980028857
1905,177277.92689968768
1906,151511.57290598372
1907,195914.62336867175
1908,109829.83659392355
1909,129212.17039394582
1910,120440.15099785336
1911,181250.50858444202
1912,299204.78423590964
1913,146624.17274601242
1914,72100.91519086855
1915,237713.30713090958
1916,68789.17848230815
1917,256180.79299902663
1918,134574.00298249206
1919,170650.62384662087
1920,175612.44794197346
1921,361083.63209145184
1922,306404.77972264873
1923,208685.19673681
1924,225164.79586167916
1925,211591.98435160224
1926,347248.8033778419
1927,133137.63940629622
1928,166768.932931894
1929,114606.89536977133
1930,135221.633532017
1931,137322.58057139264
1932,146105.69509263305
1933,154149.67594278435
1934,174169.7924876722
1935,170836.820073851
1936,174128.58261123256
1937,188907.6705621363
1938,178399.98290267974
1939,255834.04146671458
1940,200382.26628119862
1941,185918.97663436245
1942,189890.44280093556
1943,215382.0065828876
1944,327235.0782509456
1945,356121.96310833254
1946,191117.28617659202
1947,307651.50937157753
1948,184866.68656994333
1949,242580.06123366303
1950,177004.83565184523
1951,273579.21851317276
1952,234984.47823205896
1953,184998.23010110497
1954,203456.6182411798
1955,134289.46540845162
1956,293947.69676470244
1957,174099.1193498794
1958,281505.2742798627
1959,157914.9760746787
1960,116973.8489865389
1961,123794.62361793115
1962,98369.64520026653
1963,99383.99441767484
1964,101792.09859277429
1965,136429.7239790754
1966,136964.99081782834
1967,273838.5020343452
1968,391995.81036182516
1969,367724.5406226107
1970,394415.78662632947
1971,433718.0498054663
1972,354467.4900322842
1973,267005.91499367333
1974,312954.32718025363
1975,471024.43582194415
1976,274246.62570779625
1977,350774.02088000195
1978,346024.6919661672
1979,336859.6639325977
1980,226069.21197272412
1981,343406.99851374404
1982,228563.74125807887
1983,228843.50541462286
1984,185839.7483613402
1985,212594.53764868216
1986,201435.9537136467
1987,187071.53428643293
1988,188378.48865107782
1989,207507.3283739071
1990,220384.0598536136
1991,218374.60402196826
1992,213399.5527743323
1993,191663.75512238755
1994,226024.97069356128
1995,192760.73041451423
1996,280500.75145523436
1997,343134.25270985044
1998,306162.99506422994
1999,261331.61165759477
2000,296522.5410961318
2001,255639.61634601973
2002,254921.89031525725
2003,261812.69457183714
2004,252319.1084863632
2005,242924.58029901155
2006,214064.84909493692
2007,266881.4967878568
2008,190675.86460200202
2009,188041.67563361264
2010,204451.3154218578
2011,165024.14600782903
2012,186934.90809221094
2013,177727.73366813216
2014,183383.76036134557
2015,202311.40165211353
2016,183816.91817082392
2017,193740.3186418037
2018,119485.39882286059
2019,128181.13321223664
2020,110028.93227919853
2021,109373.37294120996
2022,189850.17427145934
2023,157745.2306978928
2024,246151.4371117956
2025,334484.31498462684
2026,177755.69824873807
2027,151706.57439897794
2028,171863.79704765114
2029,153725.29354196962
2030,262181.62709455454
2031,231246.15117976678
2032,250133.46778386808
2033,253420.92868914283
2034,166270.284766761
2035,201008.2218766941
2036,196099.55999680868
2037,197110.6378776309
2038,280124.2478530546
2039,211500.51261987688
2040,322999.1522533101
2041,260158.03250650843
2042,200965.92690820046
2043,161911.42232903966
2044,186717.1547087417
2045,207451.96773254868
2046,158606.83412645952
2047,137735.61704194252
2048,130092.09598407452
2049,165185.1818327046
2050,178263.23032307829
2051,103416.8126645223
2052,131862.46811167395
2053,144025.071380209
2054,88390.74038463375
2055,156796.80318785604
2056,147842.96380819517
2057,117724.08414830215
2058,210040.25463882144
2059,140217.22689552954
2060,155568.58253342521
2061,173604.7467558391
2062,124614.97247733663
2063,117088.05105543911
2064,131365.0583814435
2065,123667.83505364838
2066,182872.13448782134
2067,135576.42318004218
2068,168050.2501477583
2069,88976.4468283881
2070,109255.32742644956
2071,93735.97894254756
2072,147308.70485471882
2073,134842.80255260936
2074,184849.63931931576
