Id,SalePrice
1461,114235.04649798998
1462,159346.2127363293
1463,173937.17590401316
1464,194895.2989115529
1465,192929.5082365895
1466,171186.22963039964
1467,173936.54503788383
1468,164129.32969741596
1469,195762.04363138182
1470,115914.27423127914
1471,206517.8923832339
1472,118575.40978785072
1473,109624.24941597463
1474,159839.89106683314
1475,129823.11401394986
1476,328088.0867162819
1477,229117.17322058586
1478,278079.7357253743
1479,264128.9428172976
1480,447725.27573553636
1481,306135.0142458506
1482,213856.01194323166
1483,172796.44963220652
1484,174225.3349441997
1485,187228.68709824837
1486,201526.97784994426
1487,299634.6722599146
1488,241699.4676762305
1489,179955.0628435483
1490,208592.34545166732
1491,193092.55971546072
1492,98125.63894279748
1493,176790.63283184895
1494,274010.38951826276
1495,293653.7994264729
1496,227065.84112544326
1497,188310.74636930783
1498,165311.08745198383
1499,166717.81857494343
1500,154303.1963521696
1501,161455.21410113116
1502,158026.28020608248
1503,258499.9484824971
1504,241154.47582490332
1505,224742.3604923071
1506,191172.65965361102
1507,253214.66555369366
1508,195112.88000160444
1509,157794.31512287175
1510,138603.2595638145
1511,142345.74778211513
1512,161565.41163909083
1513,163628.75237847737
1514,156398.32750543533
1515,204582.93625943904
1516,152214.405334103
1517,155375.8233855242
1518,144698.16077289073
1519,217466.70121972516
1520,126534.85954861675
1521,132033.25946560406
1522,176635.63183955586
1523,107649.92394759103
1524,116223.93314778103
1525,114794.98161770137
1526,116045.55041821697
1527,96276.21053438156
1528,131948.46223663306
1529,131379.61293062987
1530,173926.9499590787
1531,112624.85717683588
1532,99973.72408120462
1533,137851.65881648188
1534,122133.66489895809
1535,147103.25952702982
1536,108869.04813873385
1537,76990.45432252684
1538,140788.7104515534
1539,181080.59599342768
1540,129748.92552379938
1541,131754.03303834153
1542,135704.2999125131
1543,169548.7349047538
1544,86212.95668435434
1545,115297.43525640987
1546,133801.07282129713
1547,125793.7111683372
1548,131851.4913681289
1549,112393.41060565466
1550,129302.55656804988
1551,123601.00599346377
1552,125702.69408770518
1553,124438.66790828686
1554,112949.47685072775
1555,165934.18386609215
1556,100097.4930020836
1557,111335.69442581895
1558,108081.41367891355
1559,102580.72706744225
1560,135490.56972220496
1561,138654.22809406783
1562,114257.91062971063
1563,119800.83406400564
1564,163692.13657057483
1565,144193.11614887966
1566,223128.11259037053
1567,87111.679809293
1568,218105.04012609867
1569,114699.49334733986
1570,131091.64323906944
1571,120697.54370872481
1572,129529.29932442577
1573,230864.5926747621
1574,134613.66272339234
1575,216041.92537546344
1576,230024.91953345833
1577,179152.6918914955
1578,118855.41311356467
1579,140905.73256240727
1580,197159.9754607841
1581,130292.4653449451
1582,118011.6518253662
1583,319446.1954359105
1584,226195.16129576872
1585,151952.53740782145
1586,76059.61336507517
1587,110685.58335811691
1588,137457.36281611244
1589,104906.26794363253
1590,136526.59916149173
1591,95806.66235510487
1592,116804.3603073794
1593,120122.86759829712
1594,146956.257984637
1595,122372.40344624533
1596,187657.02864785903
1597,163671.6294909305
1598,194021.37025602488
1599,187853.77493410307
1600,188815.6477205955
1601,71349.31781703033
1602,113093.34607103135
1603,85245.14080925447
1604,263014.4263903872
