Id,SalePrice
1461,115940.02741795348
1462,158873.2207166943
1463,173671.40425848204
1464,199481.339857436
1465,206305.4896467744
1466,169652.966295786
1467,172440.3831746246
1468,162677.2586811095
1469,206384.1668693163
1470,117980.24518660526
1471,203616.18536526442
1472,111723.69898923318
1473,103293.14317215634
1474,163661.0352098991
1475,127951.3064022332
1476,342232.01524700713
1477,239165.84571229658
1478,302678.1736612729
1479,289468.5059912756
1480,466597.24603079696
1481,341357.7314815384
1482,234665.94896572782
1483,170581.42580037698
1484,180869.78471223149
1485,191533.98377929965
1486,198204.3765342848
1487,294421.5721669441
1488,226544.2537939158
1489,181384.2599193492
1490,207769.47431055855
1491,191324.81709580778
1492,91612.5790132016
1493,186532.8671026942
1494,280997.76700517355
1495,289710.7521049824
1496,228206.91809725345
1497,192867.62874013901
1498,176719.82375614232
1499,176483.54681243465
1500,162980.03181484467
1501,168200.70370451992
1502,170573.70639247808
1503,265166.74695312744
1504,250400.22302486398
1505,227247.514113489
1506,188811.13922637224
1507,250317.32528142902
1508,193352.75537783795
1509,164179.1354012764
1510,141658.29942873307
1511,144668.46061889388
1512,164347.4707198283
1513,159081.15347209442
1514,142697.6417537318
1515,197074.18088652985
1516,156073.18993376795
1517,161212.53222967606
1518,142370.0349949857
1519,209653.06574920774
1520,125062.75389601756
1521,128886.23673840701
1522,178472.81897772205
1523,107234.88897496597
1524,116804.59369498296
1525,116282.69312046113
1526,119070.51471537769
1527,102216.2185986055
1528,132440.99050992433
1529,138108.48019635148
1530,179333.46774097666
1531,116310.45533607532
1532,100837.25265411753
1533,139829.65951858836
1534,118018.30102464175
1535,145303.81015619094
1536,110067.37727796742
1537,72605.31060312662
1538,129474.45975747137
1539,185952.5838603087
1540,113076.10194649737
1541,138838.99853403354
1542,139103.19192063666
1543,161536.88910448874
1544,86696.07726865145
1545,118510.68589028355
1546,143174.6560573603
1547,130040.16066088768
1548,135287.50156111628
1549,121427.27414547646
1550,135144.28660167265
1551,120764.61843543353
1552,129317.2767908677
1553,128097.56788645397
1554,113000.5423931047
1555,160522.3614217994
1556,97094.88869858092
1557,102215.38405692455
1558,105127.61786025694
1559,101197.1319564324
1560,146099.27381979412
1561,119030.48132345392
1562,120545.92455179777
1563,120422.99889223452
1564,156248.6299865267
1565,150973.72121338747
1566,222445.06485749502
1567,84267.75257265255
1568,222792.19959802527
1569,115986.18510517688
1570,134836.13491790238
1571,120605.14623557028
1572,125259.31335523361
1573,216865.36602690484
1574,130823.90651415341
1575,215868.83975749087
1576,233526.4915415547
1577,182289.0100544065
