Id,SalePrice
1461,116250.81863446627
1462,160105.62845030744
1463,176923.22837009834
1464,199616.34035334087
1465,222900.93493744676
1466,171256.3505390236
1467,175930.85452418157
1468,164617.83811908317
1469,200993.48654057743
1470,122613.44175041183
1471,194766.9566223972
1472,100535.7109536107
1473,94334.28350662148
1474,154468.50793739047
1475,117714.66422736569
1476,358308.0312619913
1477,231584.02407980707
1478,319671.93739915476
1479,312174.5005486636
1480,477678.77326750685
1481,342415.7876363115
1482,238108.55931805982
1483,169018.48097289584
1484,174935.26312304303
1485,194452.46872586012
1486,196874.7722427434
1487,316119.3969952215
1488,222827.47393580494
1489,181825.80916736257
1490,216165.18619750455
1491,185116.54333729693
1492,94419.8380258866
1493,186826.19447105896
1494,284201.22596952453
1495,297136.8047109344
1496,235752.2968962255
1497,195569.3585431723
1498,185691.40472053364
1499,183527.41334452736
1500,172259.0306022142
1501,173344.78204015354
1502,179008.6490830817
1503,263391.6137846163
1504,249913.5142530675
1505,226060.6998826405
1506,186162.56330772815
1507,237184.2291598424
1508,195401.39307790418
1509,168885.51595003656
1510,141533.41836893745
1511,142690.4700660045
1512,165347.5860164394
1513,156107.36372396964
1514,138416.75967041485
1515,189997.56550344574
1516,156953.73182198146
1517,160230.0460637851
1518,145274.51072672624
1519,193767.9360402958
1520,126542.73917867424
1521,125304.58137490103
1522,175714.11938041664
1523,110628.33977844138
1524,116730.30003952843
1525,116742.42402099974
1526,119990.1927642468
1527,105546.23048575685
1528,135659.70872697356
1529,140763.36448424202
1530,179386.31519261154
1531,117175.14896773316
1532,101547.48852218552
1533,138884.50539748953
1534,112807.40083002545
1535,138260.14120466326
1536,108879.22113827286
1537,73984.76260219021
1538,124622.01571112426
1539,194928.62116887228
1540,104642.3911839968
1541,136743.70190025397
1542,143944.69728075026
1543,163366.85527064675
1544,91521.87656741941
1545,120431.83602837233
1546,148978.19828379835
1547,139727.50257407973
1548,139649.77524549028
1549,127541.70945088181
1550,137342.61717593015
1551,116450.030427747
1552,135718.29600980555
1553,125700.12673528287
1554,111384.31507955672
1555,173690.14979267033
1556,108868.08168934997
